modelo,fabricacao,quantidade
CRUISE II 125,1999,1
VOYAGE TL MBV,2018,1
3008 GT Pack 1.6 Turbo 16V 5p Aut.,2021,1
Fox Rock in Rio 1.6 Mi Total Flex 8V 5p,2011,1
S10 Pick-Up LTZ 2.8 TDI 4x2 CD Dies.Aut,2014,1
TORO ULTRA 2.0 16V 4X4 DIESEL,2023,1
GLC 250 Coupe 2.0 TB 16V 211cv Aut.,2019,1
Clio AIR Hi-Flex .  1.6,2007,1
Vitara 4ALL 1.6 16V Aut.,2019,1
XC 90 T-6 MOMENTUM 2.0 320CV 4,2018,1
SOFTAIL BREAKOUT FXBRS,2022,1
MAVERICK,1977,1
BANDIT N-1250,2008,1
F-250 XLT 4.2 TB Diesel,2005,1
Sprinter 415 VAN Standard T.B. 2.2 Dies.,2015,1
COBALT LTZ 1.8 ECONOFLEX,2018,1
CARGO 814 Turbo 2p (diesel),1998,1
R 440 A 6X2 (E5),2018,1
Fox Comfortline 1.6 Flex 8V 5p,2015,1
ETIOS CROSS 1.5 FLEX 16V,2014,1
Gol (novo) 1.6 Mi Total Flex 8V 4p,2013,1
Strada Adventure 1.8 Flex  CE,2009,1
XRE 300 ABS,2020,1
ETIOS X HB 1.3,2019,1
ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2014,1
FH-460 6x2 2p (diesel) (E5),2012,1
PCX 160,2022,1
DAILY CHASSI 70C16 D,2008,1
Uno Mille 1.0 Economy 2.p,2005,1
FIESTA SEDAN 1.6 FLEX,2009,1
HILUX CS 4X4 2.8 TDI MEC.,2018,1
COROLLA DYNAMIC 2.0 FLEX 16V A,2016,1
CG 150 TITAN-ES,2005,1
Meteor Supernova 350cc ABS,2021,1
Sprinter 415 VAN Standard T.B. 2.2 Dies.,2013,1
FH 13 540 GLOBETROTTER 6X4 (E5,2021,1
STRADA 1.4 MPI FIRE FLEX,2007,1
AIRCROSS EXCLUSIVE 1.6 16V FLE,2011,1
FIESTA SEDAN SE 1.6 16V FLEX,2011,1
ECOSPORT XLT FREESTYLE 1.6 FLE,2011,1
JETTA 2.0 TIPTRONIC FLEX,2014,1
TIGGO 8 TXS 1.6 TURBO TGDI AUT,2020,1
Picanto EX 1.0 aut,2015,1
HB20 COMFORT PLUS 1.0 FLEX,2014,1
Eclipse Cross HPE-S 1.5 AWD 165cv Aut.,2019,1
ETIOS SDX VSCAT,2019,1
Sprinter 415 Furgão Curto T.A. 2.2 Dies.,2014,1
SUPER ADVENTURE 1290 R,2017,1
CLA-180 1.6 16V 122cv Aut.,2018,1
FIESTA SE 1.6 16V FLEX,2018,1
XC 60 T-8 HIBRIDO R-DESIGN 2.0,2021,1
X1 SDRIVE 20i 2.0 Turbo 16V 184cv Aut.,2016,1
COMPASS,2018,1
POLO SEDAN 1.6 MI TOTAL FLEX,2007,1
Axor 2041 S 2p (diesel) (E5),2014,1
SIENA 1.0 FIRE FLEX,2008,1
Z 900,2017,1
CROSSFOX 1.6 MI TOTAL FLEX,2013,1
TORO ENDURANCE 2.0 16V 4X4 DIE,2020,1
COOPER Countryman S E ALL4 1.5,2020,1
KICKS ADVANCE 1.6 16V FLEX AUT,2023,1
PRISMA SED. ADVANT. 1.4 8V F.P,2015,1
CRUZE,2017,1
GLC-43 AMG Coupe 3.0 V6 Bi-TB 367cv Aut.,2017,1
XRE 300 RALLY,2014,1
KWID,2020,1
Kombi Lotação 1.4 Mi Total Flex 8V,2009,1
UNO ECONOMY Celeb. 1.4 EVO F. Flex 8V 4p,2013,1
Axor 1933 S 2p (diesel),2008,1
S10 P-Up Advant. 2.4 MPFI FlexPower CD,2009,1
Celta,2014,1
TECTOR 11-190 4X2 (DIESEL)(E5),2020,1
Fiesta Sedan 1.6 16V Flex Aut.,2015,1
CG 150 FAN ESDi,2011,1
CG 125 FAN KS,2014,1
G 310 R,2022,1
HB20 SPICY 1.6 FLEX 16V AUT.,2015,1
CARGO 1319 E Turbo 2p (diesel)(E5),2013,1
VOYAGE 1.6 MSI Flex 8V 4p,2018,1
FIORINO ENDURANCE EVO 1.4 FLEX,2021,1
R 1200 GS Adventure,2009,1
ONIX SED. PLUS PREM. 1.0 12V T,2022,1
NXR 150 Bros ESD MIX,2010,1
VERSA SL 1.6 16V FlexStart 4p Aut.,2016,1
MARCH S 1.0 12V Flex 5p,2016,1
XV 250 VIRAGO,1998,1
KA+ SEDAN 1.0 TICVT FLEX,2020,1
POLO1.0 FLEX 12V,2018,1
CLASSIC LS 1.0 FLEXPOWER,2015,1
PARATI CITY,2004,1
XT 600 E,1998,1
BANDIT 650S,2011,1
ATEGO 1719 (E5),2014,1
Pajero  GLS 3.2,2001,1
BIZ 125 Flexone,2017,1
GLA 200 Style 1.6 TB 16V 156cv Aut.,2018,1
Corolla GR-Sport 2.0 Flex 16V Aut.,2021,1
GOL RALLYE 1.6 T. FLEX 16V,2014,1
SPACEFOX TREND 1.6 TOTAL FLEX,2006,1
L-1418 2p (diesel),1991,1
CLIO SEDAN PRIVILEGE HI-FLEX 1,2005,1
FIESTA,2015,1
Punto ATTRACTIVE 1.4 Fire Flex 8V 5p,2012,1
S10 PICK-UP LT 2.8 TDI 4X4 CD,2022,1
R 1250 GS Adventure Premium Rallye,2021,1
UNO WAY RIO 450 1.0 EVO FLEX 8,2015,1
GSX-R 750 W SRAD,2010,1
XY 50-Q2 BIKE,2019,1
25-360 CONSTEL. 6X2 TRACTOR 2P,2022,1
SPIN LS 1.8 8V Econo.Flex 5p Mec.,2021,1
can-am Spyder 990 RS,2009,1
ATRON 1635 S 2p (diesel) (E5),2017,1
up! cross 1.0 TSI Total Flex 12V 5p,2016,1
CRONOS DRIVE 1.0 6V Flex,2023,1
F 350,2011,1
17-230 E Constellation 2p (diesel)(E5),2021,1
Pajero Sport HPE 2.4 4x4 Diesel Aut.,2020,1
SPEED TRIPLE 1050i,2008,1
CB 600F Hornet,2008,1
HILUX SW4 SRX DIAMO. 4X4 2.8 T,2018,1
HILUX CD SRX 4X4 2.8 TDI 16V D,2018,1
AMAROK High.CD 2.0 16V TDI 4x4 Dies. Aut,2018,1
Corolla XEi 2.0 Flex 16V Aut.,2012,1
DYNA SUPER GLIDE CUSTOM,2012,1
TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2015,1
Atego 1719 2p (diesel) (E5),2018,1
320IA 2.0 TB M SPORT ACTIVEFLE,2015,1
Civic Sedan TOURING 1.5 Turbo 16V Aut.4p,2018,1
Brava SX 1.6 16V 4p,2000,1
ARGO PRECISION 1.8 16VFLEX AUT,2019,1
BONNEVILLE T 100,2022,1
328 IA LUXURY 2.0 16V,2013,1
TIGER 1050 SPORT,2015,1
ASX 2.0 16V 4x4 160cv Aut.,2015,1
DUSTER INTENSE 1.6 16V FLEX AU,2022,1
i30cw 2.0 16V 145cv Aut. 5p,2011,1
DAILY TRUCK CHAS. 70C17 2p (dies.)(E5),2013,1
Corsa Pick-Up Champ 1.6 MPFI,1995,1
17-260 E CONSTEL. 4X2 2P (DIES,2021,1
XC 90 T-6 INSCRIPTION 2.0 320C,2015,1
Monza GL 2.0 EFI,1995,1
Fiorino Endurance EVO 1.4 Flex 8V 2p,2022,1
CRV EXL 2.0 16V 4WD,2013,1
L-200 TRITON HPE 3.2 CD TB IC,2011,1
Fit EXL 1.5 Flex 16V 5p Aut,2019,1
CITY Sedan EX 1.5 Flex 16V 4p Aut.,2019,1
Sentra 2.0 Flex Fuel mec,2010,1
HB20 SEDAN 1.6 PREMIUM,2018,1
Palio ATTRACTIVE 1.4 EVO Fire Flex 8V 5p,2012,1
Sprinter 311 Chassi E. Longa 2.2 Diesel,2013,1
19-360 Constellat. Tractor (diesel)(E5),2022,1
NMAX 160 LE,2023,1
ASTRA SEDAN ADVANTAGE 2.0 MPFI,2007,1
Sportage EX 2.0 16V Flex Aut,2016,1
POLO 1.6 MSI FLEX 16V,2018,1
FIT EX,2013,1
C-180 CGI Exclusive 1.6 TB 16V  Aut.,2017,1
NIVUS COMFORTLINE !.0 200 TSI,2023,1
TRAILBLAZER LTZ 2.8 CTDI,2018,1
CRUZE LT 1.8 16V FLEXPOWER,2016,1
VM 260 6X2,2009,1
TIGER 1200 XCX,2018,1
500 Cabrio,2014,1
L-1114 2p (diesel),1987,1
A3 SPORTBACK 1.4 TFSI,2014,1
S10 P-Up Advant. 2.4 CD,2011,1
TRACKER LTZ 1.0 TURBO 12V FLEX,2023,1
500 Sport Air 1.4 16V Aut.,2011,1
KWID OUTSID 2,2022,1
CRUZE HB SPORT LTZ 1.8 16V FLE,2013,1
HYPERMOTARD 796,2011,1
135 IA 3.0 24V COUPE,2009,1
STRADA WORKING CELEB 1.4 FIRE,2013,1
FH 13 460 GLOBETROTTER 6X2 (E5,2015,1
A 200 1.3 TB Advance Aut.,2019,1
Pajero Sport HPE 2.5 4x4 Diesel Aut.,2007,1
Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2006,1
YS 250 FAZER,2008,1
XJ6 N,2014,1
COBALT LTZ 1.8 ECONOFLEX,2017,1
EcoSport XLT 2.0 Flex Aut,2011,1
NMAX Connected 160 ABS,2023,1
Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,2018,1
ARGO 1.0 6V Flex.,2021,1
Celta 1.0 MPFI VHC 8v 3p,2004,1
MT-03 ABS,2019,1
HR-V Touring 1.8 Flexone 16V 5p Aut.,2018,1
Classic Battle Green 500 EFI,2017,1
FOX 1.6 MI TOTAL FLEX,2010,1
XR 250 TORNADO,2002,1
PUNTO ESSENCE DUALOGIC 1.6 16V,2013,1
FIESTA SEDAN SUPERCHARGER 1.0,2004,1
24.280 CRM 6X2,2019,1
Corolla SE-G 1.8 aut,2003,1
CRETA ATTITUDE 1.6 16V FLEX AU,2020,1
TIGUAN Allspac Comf 250 TSI 1.4 Flex,2019,1
328iA Sport 2.0 16V 245cv 4p,2015,1
Up! move 1.0 Total Flex 12V 5p,2016,1
Celta Life 1.0 MPFI 8v FlexPower 3p,2012,1
CELTA SPIRIT 1.0 MPFI FLEXPOWE,2013,1
7-110 S 2p (diesel),1991,1
YARIS XL LIVE 1.3 FLEX 16V 5P,2020,1
FUSCA 1300,1972,1
XT 600 E,1999,1
DUSTER ICONIC 1.3 TB 16V FLEX,2022,1
A3 Sedan 1.4 TB FSI Flex Tiptronic 4p,2017,1
GRAND LIVINA SL 1.8 16V FLEX,2011,1
XV 250 VIRAGO,1999,1
KA SEL 1.5 16V FLEX,2016,1
LINEA HLX 1.9 16V FLEX,2011,1
TUCSON GLS 1.6 TURBO 16V AUT.,2017,1
320 IA MODERN 2.0 TB 16V,2021,1
ONIX HATCH LT 1.4 8V FlexPower 5p Mec.,2019,1
GLK 300 3.0 V6 24V 4X4,2010,1
Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut,2015,1
Grand Siena ATTRAC. 1.4 EVO F.Flex 8V,2016,1
Elantra GLS 2.0 16V Flex Aut.,2012,1
ATEGO 3030 8X2 2P (DIESEL)(E5),2017,1
C-250 Sport 2.0 16V 211cv Aut.,2015,1
164 Super V6 24V,1995,1
COBALT LT 1.4 8V FlexPower 4p,2011,1
S10 Pick-Up LS 2.8 TDI 4x4 CS Diesel,2015,1
R 440 A 6X4 (E5),2013,1
ETIOS X 1.3 Flex 16V 5p Aut.,2019,1
Siena EL 1.0 mpi Fire Flex 8V 4p,2013,1
Fox City 1.0Mi Total Flex 3p,2005,1
FIT EXL 1.5 FLEX,2017,1
C4 CACTUS SHINE 1.6 TURBO FLEX,2021,1
13-190 E Constellation 2p (diesel)(E5),2012,1
X16 3000w,2022,1
ETIOS XS 1.5 FLEX 16V,2016,1
VERSA Advance 1.6 16V Flex Aut.,2020,1
Stilo Dualogic 1.8 SP Flex 8V 5p,2008,1
Palio ELX 1.6 4p,1999,1
Z 900,2018,1
PALIO,2014,1
Fiesta 1.0 8V Flex 5p,2010,1
AMAROK Trendline CD 2.0 16V TDI 4x4 Dies,2010,1
XRE 300 Flex,2021,1
CG 150 FAN ESDi Flex,2010,1
T-CROSS 1.0 TSI FLEX 12V 5P AUT.,2021,1
Xsara Picasso Brasil 2.0 Mec,2001,1
BIZ 125+,2009,1
F-14000 HD 3-Eixos 2p (diesel),1992,1
Fox Sportline 1.0 4p,2006,1
ECOSPORT TITANIUM 1.5 12V Flex,2019,1
Discovery4 SE 3.0 4x4 SDV6 Aut,2013,1
HR-V Advance 1.5 TB 16V 5p Aut.,2023,1
328iA Sport 2.0 16V 245cv 4p,2013,1
FIESTA SE 1.6 16V FLEX,2017,1
FH-460 6x2 2p (diesel) (E5),2014,1
Hilux CD SR D4-D 4x4 3.0  TDI Dies.,2007,1
versa,2021,1
Corsa Sed Class.Life 1.0,2004,1
HR-V ADVANCE 1.5 TB 16V 5P AUT,2023,1
AMAROK CS 2.0 16V TDI 4x4,2016,1
Vectra CD 2.0 16V Aut,2001,1
VT 750 SHADOW,2009,1
XTZ 125 E,2011,1
C4 LOUNGE TENDANCE 1.6 TURBO F,2015,1
TIGGO 2 ACT,2019,1
MCF-200,2016,1
JEEP WILLYS,1951,1
ONIX SEDAN Plus LT 1.0 12V TB Flex Aut.,2023,1
SIENA CELEBRATION 1.0 FIRE FLE,2012,1
Pajero HPE Full 3.2 4x4 T.I.Dies. 5p Aut,2013,1
PARTNER FURGAO 1.6 16V FLEX,2021,1
208 LIKE 1.0 FLEX 6V 5P MEC.,2022,1
STRADA ADVENTURE CD,2014,1
XL 1000V VARADERO,2007,1
CF 85 FTS 410 6x2 (diesel)(E5),2016,1
ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,2012,1
HB20 1.0 CONFORT,2016,1
Captur Life 1.6 16V Flex 5p Aut.,2019,1
C4 LOUNGE Tendance 2.0 Flex 4p Aut.,2014,1
CRV LX 2.0 16V 2WD,2010,1
JETTA 2.0 TIPTRONIC FLEX,2012,1
ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.,2021,1
Sprinter 415 VAN Luxo T.A. 2.2 Diesel,2019,1
VOYAGE 1.6L MB5,2021,1
COMPASS,2017,1
VERSYS-X 300 TOURER,2020,1
CG 125 FAN KS,2012,1
Z 750,2012,1
BANDIT 1250S,2009,1
BIZ 125 Flexone,2018,1
TERRITORY TITANIUM 1.5 GTDI EC,2021,1
JOY HATCH1.0 8V FLEX 5P MEC.,2019,1
INTRUDER 125,2004,1
ONIX HATCH LTZ 1.4 8V FLEXPOWE,2019,1
COROLLA CROSS XRE 2.0 16V FLEX,2021,1
NINJA 400,2019,1
ATRON 1635 S 2p (diesel) (E5),2018,1
CAPTUR INTENSE 2.0 16V 4P AUT.,2017,1
ASX 2.0 16V 4x4 160cv Aut.,2013,1
UNO ATTRACTIVE 1.0 EVO FIRE FL,2018,1
XC 60 T-5 MOMENTUM 2.0 254CV A,2020,1
ATEGO 2426 6X2 (E5),2018,1
HB20 COMFORT STYLE 1.6 FLEX,2016,1
TRX 420 Fourtrax  FM 4x4 Quadriciclo,2022,1
KWID OUTSIDER 1.0 Flex 12V 5p Mec.,2022,1
5.140 E DELIVERY,2009,1
Strada Adv 1.8 mpi Flex 8v CE,2008,1
FH 440 6x2 2p (diesel),2011,1
710,2008,1
WR-V EXL 1.5 FLEXONE 16V 5P AU,2021,1
FH 440 GLOBETROTTER 6x2 2p (diesel),2008,1
STREET TRIPLE 765 RS,2022,1
Eclipse GS,1993,1
FH 13 460 GLOBETROTTER 6X2 (E5,2013,1
STRADA WORKING CELEB 1.4 FIRE,2015,1
Celta Life 1.0 MPFI 8v Flexpower 5p,2007,1
L200 Triton GL 3.2 CD TB Int. Dies. Mec.,2017,1
Jimny 4ALL 1.3,2012,1
FZ25 250 FAZER CAPITÃ MARVEL FLEX,2020,1
CORSA SEDAN CLASSIC LIFE 1.0 F,2009,1
COROLLA XLI 1.8 16V FLEX,2010,1
KICKS SV 1.6 16V FlexStar 5p Aut.,2019,1
Punto ATTRACTIVE 1.4 Fire Flex 8V 5p,2014,1
R-500 A 6x4 2p (diesel),2011,1
HR 2.5 TCI HD RS,2009,1
NINJA 650R 649cc,2018,1
9-150 E DELIVERY 2p (diesel),2010,1
STRADA WORKING HARD 1.4 FIRE F,2014,1
COMPASS LONG. T270 1.3 TB 4X2,2023,1
YARIS XL PLUS TECH 1.3 FLEX 16,2018,1
5-150 E DELIVERY 2p (diesel)(E5),2017,1
CRONOS DRIVE 1.0 6V FLEX,2023,1
ONIX SEDAN PLUS LT 1.0 12V FLEX 4P MEC,2021,1
Corsa Hat.Premium 1.8 MPFI 8V F.Power 5p,2005,1
SENTRA SV 2.0 FLEX 16V,2019,1
SANDERO STEPWAY Hi-Flex 1.6 16V 5p Aut.,2011,1
TRACKER LTZ 1.8 16V Flex 4x2 Aut.,2013,1
Corolla Fielder SW 1.8 aut,2004,1
24-330 E CONSTELLATION 6X2,2015,1
SSV MAV XRS TURBO RR SAS MS,2021,1
CRUISE II 125,1998,1
S 10 PICK-UP EXECUTIVE 2.4 CD,2010,1
CITY SEDAN EXL 1.5 FLEX  16V 4,2022,1
Palio Weekend Adventure 1.6 16V,2001,1
YBR 150 FACTOR ED,2019,1
CG 160 Cargo,2019,1
CG 160 FAN Flex,2017,1
CB 500,1998,1
XTZ 150 CROSSER Z FLEX,2023,1
VIRTUS Comfort. 200 TSI 1.0 Flex 12V Aut,2019,1
ETIOS XS 1.5 FLEX 16V,2014,1
CBR 250R,2012,1
VERSYS-X 300,2022,1
SPIN LT 1.8 8V Econo.Flex 5p Aut.,2014,1
Uno Mille 1.0 Fire Flex 2p,2013,1
XJ6 N,2016,1
i30 2.0 16V 145cv 5p Mec.,2009,1
Hilux SW4 SR 4x2 2.7 aut,2017,1
LOGAN Authentique Hi-Flex 1.0 16V 4p,2013,1
13-180 E Constellation 2p (diesel),2010,1
XRE 300,2020,1
CRETA ACTION 1.6 16V FLEX AUT.,2022,1
HB20 SEDAN 1.6 COMFORT STYLE,2015,1
HB20 PREMIUM 1.6 FLEX,2015,1
RENEGADE SPORT 1.8 4X2 FLEX 16,2018,1
BIZ 125+,2008,1
ARGO,2021,1
Up! move 1.0 Total Flex 12V 5p,2014,1
DAILY CHASSI 35-150 Longo 3.0 (Die.)(E5),2020,1
LOGAN SEDAN EXPRESSION 1.6 HI-,2016,1
HILUX CD SR 4X4 2.8 TDI DIESEL,2016,1
JETTA TRENDLINE 1.4 TSI 16V 4P,2016,1
Fox PRIME  1.6 Total Flex 5p,2011,1
Polo 1.6 MSI Flex 16V 5p,2018,1
Saveiro  Trendline 1.6 T.Flex 8V,2020,1
Kangoo Express Hi-Flex 1.6 16V,2015,1
CLIO 1.0 16V HI-FLEX,2010,1
Golf GLX 2.0 4p,1996,1
COROLLA CROSS XRV 1.8 16V AUT.,2021,1
CITY SEDAN EX 1.5 FLEX 16V 4P,2011,1
SPIN LS 1.8 ECONOFLEX,2017,1
320iA 2.0 TB M Sport ActiveFlex 16V 4p,2017,1
Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,2014,1
Celta Spirit 1.4 MPFI 8V 85cv 3p,2004,1
YS 250 FAZER L. Edition,2014,1
CITY SEDAN EXL 1.5 FLEX,2020,1
Ka+ Sedan 1.5 SEL 16V Flex 4p,2018,1
FRONTIER XE 2.5 CD TB DIESEL,2010,1
Range R.EVOQUE Pure  2.0 Aut. 5p,2015,1
Atego 3030 8X2 2p (diesel)(E5),2019,1
307 Feline 2.0 aut,2004,1
TIIDA SL 1.8 Flex aut,2011,1
GS 500-E,1994,1
VT 750 SHADOW,2008,1
VOYAGE 1.0 Mi Total Flex 8V 4p,2010,1
Hilux CD SRV 4x4 2.7 Flex 16V Aut.,2013,1
Siena EX 1.3 mpi Fire 8V 67cv 4p,2004,1
FASTBACK LIMITED ED.1.3 270 T.,2023,1
X60 1.8 16V 128cv 5p Mec.,2014,1
STRALIS 460S36T,2022,1
Sprinter 417 Furgão Ext. L.T.A Die. (E6),2023,1
Zafira Elite 2.0 MPFI FlexPower 8V  Aut,2004,1
FLUENCE Sedan GT SPORT,2013,1
24-280 E Constel. 6x2 2p (diesel)(E5),2017,1
MARCH SV 1.6 16V FLEX,2015,1
Boxster 2.7 265cv,2013,1
JOURNEY RT 2.7 V6 185cv Aut.,2010,1
Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,2016,1
CG 150 FAN Esi Flex,2013,1
CB 300R Flex,2011,1
CG 150 TITAN-ESD MIX,2012,1
Strada Working 1.5 mpi 8v CS,2001,1
Toro Ranch 2.0 16V 4x4 Diesel Aut.,2018,1
HR 2.5 TCI HD RS,2008,1
Palio 1.0 Fire Flex  2p,2008,1
SAVEIRO ROBUST 1.6 TOTAL FLEX,2022,1
Vectra GLS,1994,1
ARGO DRIVE 1.0 6V Flex,2020,1
HILUX SW4 SRV D4-D 4X4 3.0 TDI,2012,1
CRUZE LT 1.8 16V FLEXPOWER,2014,1
MOHAVE EX 4.6 V8 32V 340cv 4x4 Aut.,2010,1
CG 150 TITAN-ESD,2006,1
XTZ 125 K,2005,1
Strada Freedom 1.3 Flex 8V  CS Plus,2022,1
24-280 E CONSTELLATION 6X2,2013,1
Gol Special 1.0 Total Flex 8V 5p,2014,1
STRALIS HI-WAY 600-S44T 6X2 (E,2019,1
NC 700 X,2012,1
Sentra SL 2.0 Flex Fuel aut,2013,1
Focus Sedan 1.6 16v,2006,1
Palio Trofeo 1.0 Fire 2p,2002,1
FOX PRIME 1.6 MI TOTAL FLEX,2012,1
ARGO DRIVE 1.0 6V FLEX,2023,1
Golf GLX 2.0 4p,1997,1
Toro Volcano 2.0 16V 4x4 TB Diesel Aut.,2022,1
ZAFIRA ELEGANCE 2.0 MPFI FLEXP,2008,1
FH 440 GLOBETROTTER 6x2 2p (diesel),2009,1
PALIO ATTRACTIVE 1.4 EVO FIRE,2013,1
BANDIT 1250S,2008,1
CORSA SEDAN CLASSIC LIFE 1.0 F,2008,1
Fox 1.6 Mi Total Flex 8V 5p,2011,1
XC 60 T-5 R-DESIGN 2.0 FWD,2016,1
Fiorino Furgão EVO 1.4 Flex 8V 2p,2018,1
Uno Mille 1.0 Economy 2.p,2003,1
Master 2.5 dCi Furgão 115cv Curto Diesel,2009,1
Palio 1.0 ECONOMY Fire Flex 8V 4p,2014,1
408 Sedan Allure 2.0 Flex 16V 4p Aut.,2011,1
KICKS S Direct 1.6 16V Flex 5p Aut.,2019,1
HB20 COMFORT PLUS 1.6 FLEX,2017,1
CG 125 TITAN-KSE,2002,1
Fox Plus 1.6Mi Total Flex 4p,2009,1
17-210 3-Eixos 2p (diesel),2001,1
fiat uno attractive 1.0,2019,1
TECTOR 240 E 25 S 6X2,2010,1
Corolla GLi 2.0 16V Flex Aut.,2019,1
Saveiro GL  1.6,1986,1
Sportage EX 2.0 16V Flex Aut,2014,1
X6 XDRIVE 35i 3.0 306cv Bi-Turbo,2015,1
MT03 ABS,2023,1
Strada Adv 1.8 mpi Flex 8v CE,2009,1
civic sport cvt,2018,1
Celta Spirit 1.0 MPFI 8V FlexP. 5p,2013,1
F-350 2p (diesel),2009,1
710,2009,1
S 1000 RR,2019,1
FH 440 6X2T,2010,1
Ducato MaxiCargo 2.8 TB Diesel,2009,1
CRUZE LTZ 1.8 16V FLEXPOWER,2013,1
X2 SDRIVE 20I 2.0 TB 16V 192CV,2018,1
Vectra CD 2.0 (modelo antigo),1994,1
INTRUDER 125,2011,1
207 XR SPORT 1.4 FLEX,2009,1
COMPASS TRAILHAWK 2.0 4X4 DIES,2017,1
CB 600F Hornet,2009,1
TIGER 1200 GT EXPLORER,2022,1
Saveiro 1.6 Mi,2010,1
SANDERO PRIVILEGE 1.6 16V HI-F,2012,1
HB20 R SPEC 1.6 FLEX 16V AUT,2017,1
JEEP WILLYS,1966,1
PULSE DRIVE 1.0 TURBO 200 FLEX,2022,1
Gol City 1.6 Mi Total Flex 8V 4p,2013,1
Renegade Sport 1.8 4x2 Flex 16V Mec.,2018,1
CG 160 TITAN 25TH ANNIVERSARY,2019,1
VITARA 4ALL 1.6 16V AUT.,2019,1
TIIDA S 1.8 Flex  mec,2010,1
Fiesta Sed. 1.6 8V Flex 4p,2005,1
CR-V Touring 1.5 Flex 16V 4WD 5p Aut.,2019,1
FIESTA 1.0 FLEX,2011,1
24-280 E CONSTELLATION 6X2,2015,1
208 ALLURE 1.6 FLEX 16V   AUT.,2021,1
24.260 CRM 6X2,2020,1
KOMBI,1976,1
Ranger STX 4.0 CS,1995,1
180-D Furgão 2.4 Diesel,1995,1
Saveiro CROSS,2013,1
X5 XDRIVE 45E 3.0 M.SPORT HIBR,2022,1
T-Cross 1.0 TSI Flex 12V 5p Aut.,2019,1
BONGO K 2500 2.5 D,2018,1
Uno Mille 2p,2000,1
Celta 1.0 MPFI VHC 8v 5p,2004,1
MultiStrada 1200 S  Touring 1198cc,2013,1
408 SEDAN FELINE 2.0 FLEX 16V,2011,1
Sentra SL 2.0 Flex Fuel aut,2015,1
COBALT 1.8 LTZ,2018,1
F-250 XLT 4.2 TB Diesel,2003,1
Doblo ESSENCE 1.8 Flex 16V 5p,2012,1
AGILE LT 1.4 FLEX,2012,1
CG 125 TITAN-ES,2004,1
FIESTA STREET 1.0 MPI,2003,1
Uno Mille 1.0 Electronic,1991,1
Corsa Hat. Prem. 1.0,2004,1
620 TALENT 1.6 16V 106cv 4p,2010,1
SPACEFOX 1.6,2014,1
KICKS AD.,2022,1
Ecosport,2018,1
XTZ 250 LANDER 249cc,2022,1
Kangoo Express Hi-Flex 1.6 16V,2013,1
YS 250 FAZER,2009,1
XMAX 250 ABS,2021,1
OUTLANDER 2.0 16V 160cv Aut.,2011,1
PALIO ECONOMY 1.0 FIRE FLEX,2009,1
ONIX HATCH LTZ 1.0 12V TB FLEX,2022,1
Renegade Sport 1.8 4x2 Flex 16V Aut.,2021,1
S 10 PICK-UP LS 2.8 4X4 CD TDI,2022,1
Toro Freedom 2.0 16V 4x2 TB Diesel Mec.,2016,1
HB20S EVOLUTION 1.0 FLEX 12V M,2020,1
TORO FREEDOM 1.8 16V FLEX AUT,2016,1
INFINITI FX 45 AWD,2007,1
BIZ 125,2018,1
RENEGADE LONGITUDE 1.8 4X2 FLE,2018,1
-BENZ/ATEGO 2430,2014,1
Voyage 1.8,1988,1
TRACKER LT 1.0 Turbo 12V Flex Aut.,2021,1
EcoSport SE 1.6 16V Flex 5p,2012,1
2020,2020,1
Corolla GLi 1.8 Flex 16V  Aut.,2011,1
FUSCA 1300,1978,1
Citycom S 300i,2022,1
CARGO 815 Turbo,2003,1
Ka+ Sedan 1.5 16V Flex 4p,2017,1
ASX O NEILL 2.0 16V 160CV AUT.,2015,1
T-CROSS COMFORTLINE 1.0 TSI FL,2022,1
HB20 PREMIUM 1.6 FLEX,2013,1
DIAVEL 1198 Dark,2015,1
UP! 1.0 TOTAL FLEX 12V 5P,2019,1
X1 SDRIVE 20i 2.0 Turbo 16V 184cv Aut.,2012,1
KA 1.5 16V FLEX,2017,1
JETTA VARIANT 2.5 20V TIPTRONI,2011,1
CADENZA EX 3.5 V6 24V 290cv Aut.,2011,1
YARIS XL LIVE SEDAN 1.5 FLEX 1,2019,1
IX35 GL 2.0 16V 2WD FLEX AUT.,2019,1
C4 LOUNGE FEEL 1.6 TURBO FLEX,2018,1
VOYAGE 1.0 CITY MI TOTAL FLEX,2011,1
Clio Sed.RN 1.0,2001,1
UNO MILLE ECONOMY 1.0 FLEX,2012,1
Strada Volcano 1.3 Flex 8V CD Aut.,2023,1
LIVINA 1.6 16V FLEX,2010,1
POLO SEDAN CONFORTLINE 2.0 MI,2005,1
KA Image 1.0i,1998,1
Fit LXL 1.4 16V Mec,2007,1
TERRITORY Titanium 1.5 GTDi EcoBo. Aut.,2021,1
VULCAN 900 CUSTOM,2011,1
