seguradora_id,data_proposta,data_finalizada,modelo,fabricante,fabricacao,ano_modelo,case
2,2023-07-21,2023-07-24,CB 600F Hornet,Honda,2004,2005,Aprovado
2,2023-07-21,2023-07-24,Fiesta 1.6 8V Flex 5p,Ford,2009,2010,Aprovado
65,2023-07-21,2023-07-27,FIT LXL 1.4,HONDA,2010,2010,Aprovado
65,2023-07-21,2023-07-24,GOL 1.0 MI SPECIAL,VOLKSWAGEN,2003,2003,Aprovado
65,2023-07-21,2023-07-24,FOX ROCK IN RIO 1.6 MI TOTAL F,VOLKSWAGEN,2014,2014,Aprovado
65,2023-07-21,2023-07-25,C4 CACTUS SHINE PACK 1.6 TURBO,CITROEN,2021,2022,Aprovado
2,2023-07-21,2023-07-24,up! move I MOTION 1.0 T. Flex 12V 5p,VW - VolksWagen,2015,2015,Aprovado
65,2023-07-21,2023-07-21,HR-V EXL 1.8 FLEXONE 16V   AUT,HONDA,2016,2016,Aprovado
2,2023-07-21,2023-07-24,KOMBI,VW - VolksWagen,1976,1976,Aprovado
2,2023-07-21,2023-07-24,GSX-S 1000,Suzuki,2023,2024,Aprovado
2,2023-07-21,2023-07-24,XTZ 150 CROSSER Z FLEX,YAMAHA,2020,2021,Aprovado
61,2023-07-21,2023-07-24,"","","","",Aprovado
2,2023-07-21,2023-07-24,CG 160 FAN Flex,Honda,2020,2020,Aprovado
2,2023-07-21,2023-07-24,CB TWISTER 250cc,Honda,2022,2022,Aprovado
2,2023-07-21,2023-07-24,S10 P-Up Advantage 2.4 MPFI F.Power CS,GM - Chevrolet,2011,2011,Aprovado
2,2023-07-21,2023-07-26,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-21,2023-07-24,ONIX HATCH LTZ 1.0 12V TB Flex 5p Aut.,GM - Chevrolet,2023,2024,Aprovado
2,2023-07-21,2023-07-24,PCX 150,Honda,2018,2018,Aprovado
2,2023-07-21,2023-07-27,Fiesta 1.0 8V Flex 5p,Ford,2008,2009,Aprovado
2,2023-07-21,2023-07-24,HR-V EXL 1.8 Flexone 16V 5p Aut.,Honda,2021,2021,Aprovado
2,2023-07-21,2023-07-21,CG 150 TITAN-ESD MIX,Honda,2011,2011,Aprovado
2,2023-07-21,2023-07-24,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,Ford,2015,2015,Aprovado
2,2023-07-21,2023-07-21,YS 250 FAZER,YAMAHA,2006,2006,Aprovado
59,2023-07-21,2023-07-31,ix35,HYUNDAI,2014,2015,Aprovado
2,2023-07-21,2023-07-23,CBR 650F,Honda,2015,2015,Aprovado
2,2023-07-21,2023-07-24,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,Toyota,2007,2008,Aprovado
2,2023-07-21,2023-07-25,NINJA 250R,KAWASAKI,2009,2009,Aprovado
2,2023-07-21,2023-07-26,DUSTER Expression 1.6 Hi-Flex 16V Mec.,Renault,2017,2017,Aprovado
2,2023-07-21,2023-07-24,PCX 150 SPORT,Honda,2020,2021,Aprovado
2,2023-07-21,2023-07-24,XRE 300,Honda,2021,2022,Aprovado
2,2023-07-21,2023-07-24,VM 270 6X2 2p (diesel) (E5),Volvo,2017,2018,Aprovado
65,2023-07-21,2023-07-26,HILUX 2.8 CD 4X4 D,TOYOTA,2022,2022,Aprovado
65,2023-07-21,2023-07-24,FIESTA 1.6 FLEX,FORD,2007,2007,Aprovado
65,2023-07-21,2023-07-24,STRADA WORKING HARD 1.4 FIRE F,FIAT,2019,2019,Aprovado
65,2023-07-21,2023-07-24,JETTA 2.0 TSI TIPTRONIC,VOLKSWAGEN,2017,2017,Aprovado
65,2023-07-21,2023-07-26,KA 1.0 SE/SE PLUS TICVT FLEX 5,FORD,2016,2017,Reprovado
2,2023-07-21,2023-07-24,Kangoo Express Hi-Flex 1.6 16V,Renault,2014,2015,Aprovado
2,2023-07-21,2023-07-25,Civic Sedan EXL 2.0 Flex 16V Aut.4p,Honda,2019,2020,Aprovado
2,2023-07-21,2023-07-24,A3 Sedan 1.4 TB FSI Flex Tiptronic 4p,Audi,2018,2018,Aprovado
2,2023-07-21,2023-07-24,BIZ 125 Flexone,Honda,2023,2023,Aprovado
3,2023-07-21,2023-07-25,FH 440 GLOBETROTTER 6x4 2p (diesel),Volvo,2010,2010,Reprovado
2,2023-07-21,2023-07-24,HR 2.5 TCI Diesel (RD,Hyundai,2010,2010,Aprovado
2,2023-07-21,2023-07-24,YBR 150 FACTOR ED,YAMAHA,2023,2024,Aprovado
2,2023-07-21,2023-07-26,FZ25 250 FAZER FLEX,YAMAHA,2021,2022,Aprovado
2,2023-07-21,2023-07-24,Focus 1.6,Ford,2004,2004,Aprovado
2,2023-07-21,2023-07-31,NXR 160 Bros ESDD FLEXone,Honda,2019,2019,Aprovado
2,2023-07-21,2023-07-24,POP 110i,Honda,2020,2020,Aprovado
57,2023-07-21,2023-07-31,E245C EVO,NEW HOLLAND,2020,2020,Aprovado
2,2023-07-21,2023-07-24,MT-09 850cc,YAMAHA,2021,2022,Aprovado
65,2023-07-21,2023-07-25,X3 XDRIVE 30E X-LINE TURBO HIB,BMW,2022,2023,Aprovado
65,2023-07-21,2023-07-24,HB20 SEDAN 1.0 COMFORT PLUS,HYUNDAI,2019,2019,Reprovado
65,2023-07-21,2023-07-25,ETIOS XS 1.5 FLEX 16V   AUT,TOYOTA,2016,2017,Aprovado
65,2023-07-21,2023-07-25,CARGO 816 E TB,FORD,2012,2013,Aprovado
2,2023-07-21,2023-07-25,BIZ 125 Flexone,Honda,2020,2020,Aprovado
2,2023-07-21,2023-07-24,BIZ 110i,Honda,2019,2019,Aprovado
2,2023-07-21,2023-07-24,NXR 160 Bros ESDD FLEXone,Honda,2021,2021,Aprovado
2,2023-07-21,2023-07-24,T6 2.0 JET Flex 5p Mec.,JAC,2015,2016,Aprovado
2,2023-07-21,2023-07-24,CG 160 Start,Honda,2016,2016,Aprovado
2,2023-07-21,2023-07-27,Fiesta 1.6 8V Flex 5p,Ford,2009,2010,Aprovado
2,2023-07-21,2023-07-24,CB 500X,Honda,2022,2023,Aprovado
2,2023-07-21,2023-07-27,FAT BOY Low,HARLEY-DAVIDSON,2013,2013,Aprovado
61,2023-07-21,2023-07-24,"","","","",Aprovado
2,2023-07-21,2023-07-24,YBR 150 FACTOR ED,YAMAHA,2023,2023,Aprovado
2,2023-07-21,2023-07-24,CG 160 TITAN FLEXone,Honda,2020,2021,Aprovado
2,2023-07-21,2023-07-24,CB TWISTER 250cc,Honda,2021,2022,Aprovado
65,2023-07-21,2023-07-25,CELTA SPIRIT 1.0 MPFI FLEXPOWE,GM - CHEVROLET,2014,2015,Aprovado
65,2023-07-21,2023-07-26,C3 EXCLUSIVE 1.6 VTI FLEX STAR,CITROEN,2013,2014,Aprovado
65,2023-07-21,2023-07-24,HB20 SEDAN 1.6 COMFORT PLUS,HYUNDAI,2019,2019,Aprovado
65,2023-07-21,2023-07-25,HILUX SW4 DIAMOND 2.8 TB 4X4 D,TOYOTA,2022,2022,Aprovado
2,2023-07-21,2023-07-24,PRISMA Sed. Joy 1.0 8v FlexPower,GM - Chevrolet,2010,2011,Aprovado
2,2023-07-21,2023-07-25,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,Toyota,2020,2021,Aprovado
2,2023-07-21,2023-07-24,YBR 150 FACTOR ED,YAMAHA,2021,2022,Aprovado
2,2023-07-21,2023-07-24,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,Toyota,2017,2017,Aprovado
2,2023-07-21,2023-07-24,BIZ 125 Flexone,Honda,2021,2021,Aprovado
2,2023-07-21,2023-07-24,Horizon 150,DAFRA,2020,2021,Aprovado
2,2023-07-21,2023-07-24,XRE 190 ADVENTURE FLEX,Honda,2023,2023,Aprovado
2,2023-07-21,2023-07-21,CG 125 TITAN-KS,Honda,2000,2000,Aprovado
2,2023-07-21,2023-07-26,CG 160 Start,Honda,2019,2019,Aprovado
2,2023-07-21,2023-07-21,TRIDENT 660,TRIUMPH,2021,2022,Aprovado
2,2023-07-21,2023-07-21,POP 110i,Honda,2017,2017,Aprovado
2,2023-07-21,2023-07-24,Celta Life 1.0 MPFI 8v FlexPower 3p,GM - Chevrolet,2009,2010,Aprovado
2,2023-07-21,2023-07-24,MONTANA 1.4 8V Conquest ECONOFLEX  2p,GM - Chevrolet,2008,2008,Aprovado
2,2023-07-21,2023-07-24,207 Sedan Active 1.4 Flex 8V 4p,Peugeot,2013,2014,Aprovado
65,2023-07-21,2023-07-25,WR-V EX 1.5 FLEXONE 16V 5P AUT,HONDA,2020,2020,Aprovado
65,2023-07-21,2023-08-01,UNO ATTRACTIVE 1.0 EVO FIRE FL,FIAT,2021,2021,Aprovado
65,2023-07-21,2023-07-24,KA 1.0 SE/SE PLUS TICVT FLEX 5,FORD,2017,2018,Aprovado
65,2023-07-21,2023-07-25,VIRTUS HIGHLINE 200 TSI 1.0 FL,VOLKSWAGEN,2018,2019,Aprovado
65,2023-07-21,2023-07-25,HILUX SW4 SRX 4X4 2.8 TDI 16V,TOYOTA,2019,2019,Aprovado
65,2023-07-21,2023-07-26,SPORTAGE EX 2.0 16V FLEX,KIA MOTORS,2020,2021,Aprovado
65,2023-07-21,2023-07-24,VERSA SL 1.6 16V FLEXSTART 4P,NISSAN,2017,2018,Aprovado
65,2023-07-21,2023-07-24,HR-V EX 1.8 FLEXONE 16V   AUT.,HONDA,2018,2018,Aprovado
2,2023-07-21,2023-07-24,S10 P-Up Tornado 2.8 TDI 4x2 CD Dies,GM - Chevrolet,2005,2006,Aprovado
2,2023-07-21,2023-07-25,JETTA 2.0 Total Flex 8V 4p Mec.,VW - VolksWagen,2011,2012,Aprovado
2,2023-07-21,2023-07-24,FZ25 250 FAZER FLEX,YAMAHA,2017,2018,Aprovado
2,2023-07-21,2023-07-24,Q7 3.0 V6 TFSI 334cv Quattro Tip. 4p,Audi,2014,2015,Aprovado
2,2023-07-21,2023-07-25,MT-03 321,YAMAHA,2016,2017,Aprovado
65,2023-07-21,2023-07-24,S 10 PICK-UP LS 2.8 4X4 TDI D,GM - CHEVROLET,2018,2019,Aprovado
2,2023-07-21,2023-07-24,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Toyota,2011,2012,Aprovado
2,2023-07-21,2023-07-24,Uno Mille EP 2p e 4p,Fiat,1996,1996,Aprovado
2,2023-07-21,2023-07-21,FZ15 150 FAZER FLEX,YAMAHA,2023,2023,Aprovado
2,2023-07-21,2023-07-24,EV1 Sport 3000W (elétrica),Voltz,2023,2023,Aprovado
2,2023-07-21,2023-07-24,XMAX 250 ABS,YAMAHA,2023,2023,Aprovado
2,2023-07-21,2023-07-24,Frontier XE  CD 4x4 2.5 TB Diesel,Nissan,2012,2013,Aprovado
61,2023-07-21,2023-07-24,"","","","",Aprovado
65,2023-07-21,2023-07-25,TRACKER 1.0 Turbo 12V Flex Aut,GM - CHEVROLET,2021,2021,Aprovado
65,2023-07-21,2023-07-25,9.170,VOLKSWAGEN,2022,2022,Aprovado
65,2023-07-21,2023-07-24,C3 TENDANCE 1.6 VTI FLEX START,CITROEN,2014,2015,Aprovado
65,2023-07-21,2023-07-24,COROLLA SE-G 1.8 16V,TOYOTA,2008,2009,Aprovado
65,2023-07-21,2023-07-21,RAV4 2.0 TOP 4X2 16V AUT.,TOYOTA,2017,2017,Aprovado
2,2023-07-21,2023-07-24,XTZ 250 LANDER 249cc,YAMAHA,2023,2023,Aprovado
2,2023-07-21,2023-07-24,HB20 C. 1.6,Hyundai,2015,2015,Aprovado
61,2023-07-21,2023-07-24,"","","","",Aprovado
2,2023-07-21,2023-07-24,ADV 150,Honda,2023,2023,Aprovado
2,2023-07-21,2023-07-24,CG 160 Start,Honda,2022,2022,Aprovado
2,2023-07-21,2023-07-24,DL 650XT V-Strom,Suzuki,2022,2023,Aprovado
2,2023-07-21,2023-07-24,Palio ATTRACTIVE 1.0 EVO Fire Flex 8v 5p,Fiat,2015,2015,Reprovado
2,2023-07-21,2023-07-24,PCX 150 SPORT,Honda,2017,2018,Aprovado
2,2023-07-21,2023-07-27,TRACKER Premier 1.2 Turbo 12V Flex Aut.,GM - Chevrolet,2021,2022,Aprovado
2,2023-07-21,2023-07-26,XRE 190,Honda,2016,2016,Aprovado
2,2023-07-21,2023-07-24,CB 650R,Honda,2020,2020,Aprovado
74,2023-07-21,2023-07-24,ONIX SEDAN Plus LT 1.0 12V TB Flex Mec,CHEVROLET,2022,2023,Aprovado
2,2023-07-21,2023-07-21,CG 125 FAN KS,Honda,2008,2008,Aprovado
2,2023-07-21,2023-07-25,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-21,2023-07-24,BIZ 125 ES,Honda,2015,2015,Aprovado
2,2023-07-21,2023-07-21,ELITE 125,Honda,2019,2019,Aprovado
2,2023-07-21,2023-07-24,EcoSport TITANIUM 2.0 16V Flex 5p Aut.,Ford,2018,2019,Aprovado
60,2023-07-21,2023-07-22,FIESTA 1.6 FLEX,FORD,2013,2014,Reprovado
2,2023-07-21,2023-07-25,HR 2.5 TCI Diesel (RD,Hyundai,2010,2011,Aprovado
2,2023-07-21,2023-07-27,Gol 1000 Mi 2p,VW - VolksWagen,1994,1995,Aprovado
2,2023-07-21,2023-07-24,PCX 150,Honda,2019,2020,Aprovado
61,2023-07-21,2023-07-24,"","","","",Aprovado
2,2023-07-21,2023-07-24,Strada Freedom 1.3 Flex 8V  CS Plus,Fiat,2020,2021,Aprovado
2,2023-07-21,2023-07-22,CG 125 FAN KS,Honda,2012,2013,Aprovado
2,2023-07-21,2023-07-24,NMAX 160,YAMAHA,2021,2022,Aprovado
65,2023-07-21,2023-07-24,X5 XDRIVE 45E 3.0 M.SPORT HIBR,BMW,2021,2022,Aprovado
65,2023-07-21,2023-07-24,TORO FREEDOM 1.8 16V FLEX AUT,FIAT,2017,2018,Aprovado
2,2023-07-21,2023-07-24,CB TWISTER 250cc,Honda,2018,2018,Aprovado
2,2023-07-21,2023-07-24,CG 150 TITAN-ESD,Honda,2008,2008,Aprovado
65,2023-07-21,2023-07-24,HILUX SW4 SRV 4X2 27 FLEX 16V,TOYOTA,2017,2018,Aprovado
65,2023-07-21,2023-07-24,VOYAGE 1.0 MI TOTAL FLEX,VOLKSWAGEN,2011,2012,Aprovado
2,2023-07-21,2023-07-24,Gol 1.0 Mi Higway,VW - VolksWagen,2001,2002,Aprovado
2,2023-07-21,2023-07-21,APACHE RTR 200cc,DAFRA,2022,2023,Aprovado
65,2023-07-21,2023-07-25,C3 GLX 1.4,CITROEN,2011,2011,Aprovado
65,2023-07-21,2023-07-25,SPACEFOX 1.6 MI TOTAL FLEX,VOLKSWAGEN,2010,2011,Aprovado
2,2023-07-21,2023-07-26,BIZ 125 Flexone,Honda,2018,2018,Aprovado
65,2023-07-21,2023-07-31,S 10 PICK-UP EXECUTIVE 2.8 CD,GM - CHEVROLET,2010,2011,Aprovado
2,2023-07-21,2023-07-22,Scooter SC-30,BORAM-BORAM,2021,2021,Aprovado
65,2023-07-20,2023-07-25,UNO MILLE ECONOMY 1.0 FLEX,FIAT,2010,2010,Reprovado
65,2023-07-20,2023-07-21,SANDERO EXPRESSION 1.0 16V HI-,RENAULT,2011,2012,Aprovado
2,2023-07-20,2023-07-28,CG 125 FAN,Honda,2012,2013,Aprovado
65,2023-07-20,2023-07-24,206 SW PRESENCE 1.6 16V FLEX,PEUGEOT,2005,2005,Aprovado
65,2023-07-20,2023-07-25,PRISMA SEDAN LTZ 1.4 8V FLEXPO,GM - CHEVROLET,2017,2018,Aprovado
65,2023-07-20,2023-07-25,MOBI LIKE 1.0 FIRE FLEX 4P.,FIAT,2020,2021,Aprovado
2,2023-07-20,2023-07-24,CB 300F Twister Flex,Honda,2023,2023,Aprovado
65,2023-07-20,2023-07-25,RANGE R. VEL. R-DYN. SE 3.0 AU,LAND ROVER,2021,2021,Aprovado
2,2023-07-20,2023-07-24,207 Sedan Passion XS 1.6 Flex 16V 4p Aut,Peugeot,2009,2009,Aprovado
2,2023-07-20,2023-07-26,Grand Cherokee Limited 3.6 4x4 V6 Aut.,Jeep,2012,2012,Aprovado
65,2023-07-20,2023-07-27,COMPASS LONGITUDE 2.0 4X2 FLEX,JEEP,2019,2020,Aprovado
65,2023-07-20,2023-07-27,SANDERO AUTH. S.ESPECIAL FLEX,RENAULT,2018,2019,Aprovado
65,2023-07-20,2023-07-24,HILUX CD SR 4X4 2.8 TDI DIESEL,TOYOTA,2020,2020,Aprovado
2,2023-07-20,2023-07-24,PCX 150,Honda,2022,2022,Aprovado
65,2023-07-20,2023-07-24,RENEGADE LONGITUDE 1.8 4X2 FLE,JEEP,2020,2021,Aprovado
65,2023-07-20,2023-07-27,SAVEIRO CITY 1.6 MI TOTAL FLEX,VOLKSWAGEN,2008,2009,Aprovado
65,2023-07-20,2023-07-21,KA 1.0 SE/SE PLUS TICVT FLEX 5,FORD,2017,2018,Aprovado
2,2023-07-20,2023-07-24,Fit DX 1.4 Flex 16V 5p Mec.,Honda,2012,2013,Aprovado
2,2023-07-20,2023-07-27,PCX 150 SPORT,Honda,2017,2018,Aprovado
2,2023-07-20,2023-07-21,CG 125 FAN,Honda,2012,2013,Aprovado
2,2023-07-20,2023-07-21,CB 500X,Honda,2022,2023,Aprovado
61,2023-07-20,2023-07-26,"","","","",Aprovado
2,2023-07-20,2023-07-24,PCX 150 DLX,Honda,2022,2022,Aprovado
65,2023-07-20,2023-07-24,HB20 PREMIUM 1.6 FLEX,HYUNDAI,2013,2014,Aprovado
2,2023-07-20,2023-07-21,CG 160 Start,Honda,2023,2023,Aprovado
65,2023-07-20,2023-07-25,CRUZE LTZ 1.4 16V TURBO FLEX 4,GM - CHEVROLET,2021,2022,Aprovado
2,2023-07-20,2023-07-24,R 1200 GS,BMW,2014,2015,Aprovado
2,2023-07-20,2023-07-24,FZ25 250 FAZER FLEX,YAMAHA,2021,2022,Aprovado
61,2023-07-20,2023-07-26,"","","","",Aprovado
2,2023-07-20,2023-07-21,Monza SR,GM - Chevrolet,1987,1987,Aprovado
2,2023-07-20,2023-07-26,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-20,2023-07-24,FLUO 125 ABS,YAMAHA,2023,2024,Aprovado
2,2023-07-20,2023-07-24,Gol 1.0 Flex 12V 5p,VW - VolksWagen,2021,2022,Aprovado
2,2023-07-20,2023-07-25,CG 160 Start,Honda,2019,2019,Aprovado
65,2023-07-20,2023-07-28,SIENA ELX 1.3 MPI FLEX,FIAT,2004,2005,Aprovado
65,2023-07-20,2023-07-24,FOX 1.0 MI TOTAL FLEX,VOLKSWAGEN,2012,2013,Aprovado
61,2023-07-20,2023-07-24,"","","","",Aprovado
65,2023-07-20,2023-07-24,KICKS S DIRECT 1.6 16V FLEX 4P,NISSAN,2020,2020,Aprovado
2,2023-07-20,2023-07-24,BIZ 125 Flexone,Honda,2018,2018,Aprovado
2,2023-07-20,2023-07-24,CR-V 2.0 16V Aut.,Honda,2007,2007,Aprovado
2,2023-07-20,2023-07-21,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-20,2023-07-24,CB 300F Twister Flex,Honda,2023,2023,Aprovado
2,2023-07-20,2023-07-21,Z 400,KAWASAKI,2020,2020,Aprovado
65,2023-07-20,2023-07-24,HB20 EVOLUTION 1.0 TB FLEX 12V,HYUNDAI,2021,2022,Aprovado
65,2023-07-20,2023-07-24,CLASSIC LS 1.0 FLEXPOWER,GM - CHEVROLET,2012,2013,Aprovado
2,2023-07-20,2023-07-31,Meteor Fireball 350cc ABS,Royal Enfield,2021,2022,Aprovado
2,2023-07-20,2023-07-31,NMAX 160,YAMAHA,2016,2017,Aprovado
2,2023-07-20,2023-07-24,KA 1.0 8V,Ford,2011,2011,Aprovado
2,2023-07-20,2023-07-24,PCX 150 DLX,Honda,2022,2022,Aprovado
2,2023-07-20,2023-07-24,RURAL WILLYS,Ford,1972,1972,Aprovado
2,2023-07-20,2023-07-24,CG 160 Start,Honda,2023,2023,Aprovado
2,2023-07-20,2023-07-24,MT-03 ABS,YAMAHA,2020,2020,Aprovado
2,2023-07-20,2023-07-26,Gol Plus 1.0 Mi Total Flex 4p,VW - VolksWagen,2007,2007,Aprovado
65,2023-07-20,2023-07-25,FOX 1.0 MI TOTAL FLEX,VOLKSWAGEN,2010,2011,Aprovado
65,2023-07-20,2023-07-25,CITY HATCHBACK TOURING 1.5 FLE,HONDA,2022,2022,Aprovado
2,2023-07-20,2023-07-24,Santa Fe GLS 3.5 V6 4x4 Tiptronic,Hyundai,2010,2011,Aprovado
61,2023-07-20,2023-07-22,"","","","",Aprovado
2,2023-07-20,2023-07-24,Passat Highline 2.0 TSI 220cv Tip.,VW - VolksWagen,2017,2018,Aprovado
2,2023-07-20,2023-07-21,POP 110i,Honda,2021,2021,Aprovado
2,2023-07-20,2023-07-24,CG 150 FAN ESDi,Honda,2013,2014,Aprovado
2,2023-07-20,2023-07-24,G 310 GS,BMW,2020,2020,Aprovado
2,2023-07-20,2023-07-21,CG 125 FAN KS,Honda,2011,2012,Aprovado
2,2023-07-20,2023-07-24,NX 400i FALCON,Honda,2012,2013,Reprovado
2,2023-07-20,2023-07-27,XR 250 TORNADO,Honda,2007,2007,Aprovado
2,2023-07-20,2023-07-21,YBR 125 FACTOR K,YAMAHA,2013,2014,Aprovado
2,2023-07-20,2023-07-21,FZ25 250 FAZER FLEX,YAMAHA,2022,2023,Aprovado
2,2023-07-20,2023-07-21,Corsa Super 1.0 MPFI,GM - Chevrolet,1996,1996,Aprovado
2,2023-07-20,2023-07-21,CG 160 Start,Honda,2023,2023,Aprovado
2,2023-07-20,2023-07-24,Saveiro 1.6 Mi Total Flex,VW - VolksWagen,2013,2014,Aprovado
2,2023-07-20,2023-07-21,Clio Hi-Flex 1.0 16V 5p,Renault,2010,2011,Reprovado
2,2023-07-20,2023-07-24,T-Cross 1.0 TSI Flex 12V 5p Aut.,VW - VolksWagen,2021,2022,Aprovado
2,2023-07-20,2023-07-24,TIGER 1200 RALLY EXPLORER,TRIUMPH,2022,2023,Aprovado
2,2023-07-20,2023-07-21,JETTA 2.0 Total Flex 8V 4p Tiptronic,VW - VolksWagen,2012,2012,Aprovado
2,2023-07-20,2023-07-24,Santana 1.8 Mi,VW - VolksWagen,1999,2000,Aprovado
2,2023-07-20,2023-07-21,NINJA 300,KAWASAKI,2013,2013,Aprovado
2,2023-07-20,2023-07-24,NMAX Connected SE 160 ABS,YAMAHA,2023,2023,Aprovado
2,2023-07-20,2023-07-21,CB 300R,Honda,2009,2010,Aprovado
2,2023-07-20,2023-07-21,CG 150 FAN Esi Flex,Honda,2013,2013,Aprovado
2,2023-07-20,2023-07-31,BIZ 125+,Honda,2007,2007,Aprovado
2,2023-07-20,2023-07-21,YS 150 Fazer SED,YAMAHA,2020,2021,Aprovado
2,2023-07-20,2023-07-21,FZ25 250 FAZER FLEX,YAMAHA,2019,2019,Aprovado
2,2023-07-20,2023-07-24,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,Toyota,2018,2018,Aprovado
65,2023-07-20,2023-07-24,PICANTO GT 1.0 12V FLEX AUT,KIA MOTORS,2017,2018,Aprovado
2,2023-07-20,2023-07-21,XTZ 250 LANDER 249cc,YAMAHA,2020,2021,Aprovado
2,2023-07-20,2023-07-24,CG 160 Start,Honda,2022,2022,Aprovado
2,2023-07-20,2023-07-24,PCX 150,Honda,2017,2017,Aprovado
2,2023-07-20,2023-07-24,ELITE 125,Honda,2020,2021,Aprovado
2,2023-07-20,2023-07-25,V21 Pick-up CS 1.3 16V 2p,EFFA,2022,2022,Aprovado
2,2023-07-20,2023-07-24,Cerato 1.6 16V  Flex  Aut.,Kia Motors,2018,2019,Aprovado
2,2023-07-20,2023-07-24,FZ25 250 FAZER FLEX,YAMAHA,2023,2023,Aprovado
2,2023-07-20,2023-07-24,CRONOS DRIVE 1.3 8V Flex,Fiat,2021,2022,Aprovado
2,2023-07-20,2023-07-25,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,GM - Chevrolet,2013,2014,Aprovado
65,2023-07-20,2023-07-25,FOCUS HATCH 2.0 16V FLEX,FORD,2008,2009,Aprovado
2,2023-07-20,2023-07-24,SANDERO Expression Hi-Flex 1.6 8V 5p,Renault,2012,2012,Aprovado
65,2023-07-20,2023-07-25,535IA M SPORT 3.0 24V 306CV BI,BMW,2016,2016,Aprovado
65,2023-07-20,2023-07-27,COMPASS LONGITUDE 2.0 4X2 FLEX,JEEP,2020,2021,Aprovado
2,2023-07-20,2023-07-25,C3 GLX Sonora 1.4 Flex 8V,Citroën,2011,2011,Aprovado
2,2023-07-20,2023-07-21,CG 160 FAN Flex,Honda,2021,2021,Aprovado
2,2023-07-20,2023-07-24,Classic 1.0 VHC FlexPower 4p,GM - Chevrolet,2013,2014,Aprovado
2,2023-07-20,2023-07-21,CG 125 FAN KS,Honda,2013,2014,Aprovado
2,2023-07-20,2023-07-24,YS 250 FAZER,YAMAHA,2013,2014,Aprovado
2,2023-07-20,2023-07-25,ADV 150,Honda,2021,2021,Aprovado
2,2023-07-20,2023-07-24,Kangoo Express Hi-Flex 1.6 16V,Renault,2015,2016,Aprovado
2,2023-07-20,2023-07-24,PCX 150,Honda,2014,2014,Aprovado
65,2023-07-20,2023-07-24,3500 LARAMIE 6.7 TB CD 4X4 DIE,RAM,2022,2022,Aprovado
2,2023-07-20,2023-07-24,CG 160 Start,Honda,2021,2022,Aprovado
2,2023-07-20,2023-07-24,S 1000 RR,BMW,2016,2016,Aprovado
65,2023-07-20,2023-07-24,HILUX SW4 SRX 4X4 2.8 TDI 16V,TOYOTA,2020,2021,Aprovado
65,2023-07-20,2023-07-24,SPIN LT 1.8 8V ECONO.FLEX 5P A,GM - CHEVROLET,2014,2015,Aprovado
65,2023-07-20,2023-07-26,COMPASS LIMITED 2.0 4X2 FLEX 1,JEEP,2018,2018,Aprovado
2,2023-07-20,2023-07-28,Toro Ranch 2.0 16V 4x4 Diesel Aut.,Fiat,2019,2019,Aprovado
2,2023-07-20,2023-07-22,YBR 150 FACTOR ED,YAMAHA,2016,2016,Aprovado
2,2023-07-20,2023-07-24,ONIX HATCH Joy 1.0 8V Flex 5p Mec.,GM - Chevrolet,2019,2019,Aprovado
2,2023-07-20,2023-07-21,CBR 1000 RR Fire Blade,Honda,2012,2012,Aprovado
2,2023-07-20,2023-07-24,CB 300R,Honda,2009,2010,Aprovado
2,2023-07-20,2023-07-24,CG 160 Start,Honda,2016,2017,Aprovado
3,2023-07-20,2023-07-21,ARGO,FIAT,2021,2021,Reprovado
2,2023-07-20,2023-07-24,CB 300R,Honda,2015,2015,Aprovado
59,2023-07-20,2023-07-24,Onix Plus LT,Chevrolet,2020,2020,Reprovado
65,2023-07-20,2023-07-25,COROLLA XEI 2.0 FLEX,TOYOTA,2018,2019,Aprovado
2,2023-07-20,2023-07-26,PRISMA Sed. LTZ 1.4 8V FlexPower 4p Aut.,GM - Chevrolet,2018,2018,Aprovado
65,2023-07-20,2023-07-21,RENEGADE 75 ANOS 1.8 4X2 FLEX,JEEP,2016,2016,Aprovado
65,2023-07-20,2023-07-24,IX35 GL 2.0 16V 2WD FLEX AUT.,HYUNDAI,2017,2018,Aprovado
65,2023-07-20,2023-07-24,ARGO DRIVE 1.3 8V FLEX,FIAT,2020,2020,Aprovado
2,2023-07-20,2023-07-21,NMAX 160,YAMAHA,2021,2022,Aprovado
2,2023-07-20,2023-07-26,JOURNEY RT  3.6 V6 Aut.,Dodge,2011,2012,Aprovado
2,2023-07-20,2023-07-24,Strada Freedom 1.3 Flex 8V  CS Plus,Fiat,2021,2022,Aprovado
